               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.044847,            0.023899,                   0,             0.39674,             0.33732,              0.2903,            0.091184,            0.069707,            0.029691,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,             0.04362,             0.02354,                   0,             0.44133,             0.28055,             0.27309,            0.084028,            0.071473,            0.030345,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.042173,            0.022674,                   0,             0.36553,             0.29948,             0.26095,             0.08097,            0.070419,            0.030755,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.043536,            0.023398,                   0,             0.40274,             0.31916,             0.28115,            0.089823,             0.07023,            0.030546,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.043329,            0.022673,                   0,             0.38602,              0.3012,             0.26079,            0.086635,            0.074095,             0.03118,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.043749,            0.022502,                   0,             0.37649,             0.30451,               0.269,            0.083309,            0.073314,            0.030141,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.042626,            0.022066,                   0,             0.40936,             0.28571,             0.24774,            0.081727,            0.071252,            0.030263,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.042956,            0.023502,                   0,             0.38876,             0.30981,             0.26947,            0.091221,            0.071429,            0.030701,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.041816,            0.021482,                   0,             0.41158,              0.2926,             0.27231,             0.08273,            0.071558,             0.03128,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.041971,            0.023598,                   0,             0.41067,             0.28545,             0.25217,            0.082511,            0.072097,            0.031904,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.042357,            0.022602,                   0,             0.37168,             0.32186,             0.25826,            0.082093,            0.071076,            0.030672,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.042552,            0.022523,                   0,             0.42106,             0.30809,             0.26773,            0.086487,            0.072201,            0.030786,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.041591,            0.021999,                   0,              0.4813,             0.24435,             0.26371,            0.086621,            0.071674,            0.031059,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.041083,            0.022266,                   0,             0.36509,             0.32186,             0.26638,            0.082329,            0.073963,            0.031037,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.041657,            0.023061,                   0,             0.49362,             0.27539,              0.2736,            0.085197,            0.071048,            0.029911,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.042504,            0.022699,                   0,             0.34911,             0.31497,             0.25025,            0.076018,            0.073433,             0.03264,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.040835,            0.022952,                   0,             0.38681,             0.33006,             0.27625,            0.081788,            0.071286,            0.030815,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.040814,            0.022532,                   0,             0.35226,             0.34072,             0.26372,            0.080081,            0.072622,            0.031296,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.040646,             0.02202,                   0,              0.3945,              0.2926,             0.24315,            0.083572,            0.073207,            0.031981,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.039775,            0.021557,                   0,             0.32778,             0.34251,             0.25778,            0.079123,             0.07248,            0.031825,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.039743,             0.02245,                   0,             0.34532,             0.32874,             0.25803,            0.087065,            0.069943,            0.031874,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.040292,            0.020666,                   0,             0.43789,             0.28571,             0.27035,            0.079019,            0.071163,            0.031695,                   0,            0.008682,            0.008682,            0.008682
                  77,             0.03905,            0.021667,                   0,             0.40422,             0.29088,             0.26333,            0.084876,            0.074115,            0.033379,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.039376,            0.021305,                   0,             0.40485,             0.30637,             0.26255,             0.08082,            0.072694,             0.03226,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.039569,            0.021258,                   0,              0.4082,              0.2926,              0.2511,            0.075408,            0.073574,            0.032993,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.039518,            0.022397,                   0,             0.39561,             0.28916,             0.24877,            0.074616,            0.073845,            0.032739,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,             0.03813,            0.020107,                   0,             0.42602,             0.29255,             0.25422,            0.080223,            0.072277,            0.032604,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.038939,            0.021565,                   0,             0.38676,             0.29948,             0.25235,            0.078154,            0.073663,             0.03373,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.038728,            0.020198,                   0,             0.41115,             0.28399,             0.25226,             0.07486,            0.074402,            0.032316,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.037818,            0.020103,                   0,             0.36613,             0.34399,              0.2585,            0.079858,            0.071689,            0.031185,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.038693,            0.022036,                   0,             0.38874,             0.30637,             0.23563,             0.07269,            0.071926,            0.032392,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.038111,            0.021021,                   0,              0.3766,             0.29604,             0.24045,            0.076723,            0.071276,            0.032242,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.038503,            0.021624,                   0,             0.37997,             0.33015,             0.26979,            0.083506,            0.072537,            0.032043,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.038481,             0.02302,                   0,             0.40161,             0.28916,              0.2418,            0.079926,            0.073911,            0.032596,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.037558,            0.022222,                   0,             0.39986,             0.33027,             0.25884,            0.083069,            0.071215,            0.031894,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.037411,            0.021024,                   0,             0.35611,             0.30981,             0.24816,            0.078754,            0.073776,            0.033297,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.037623,            0.019499,                   0,             0.37536,             0.28571,             0.24542,             0.07798,            0.073306,            0.032529,                   0,            0.008145,            0.008145,            0.008145
                  92,             0.03696,            0.020576,                   0,             0.39463,             0.32014,             0.26908,            0.086274,            0.072079,            0.033682,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,             0.03787,            0.021131,                   0,             0.39607,             0.29432,             0.24335,            0.074723,             0.07347,            0.033322,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.037555,            0.019964,                   0,             0.40039,             0.29077,             0.25249,            0.080925,            0.072388,            0.033624,                   0,           0.0080294,           0.0080294,           0.0080294
